DATE,NUMBER_ARTICLES,TPUD_ARTICLES,TPUD_index,TPUD_index_MA7,TPUD_index_MA30
2015-12-12 00:00:00,577,1,17.3310225303292,23.3025789806985,23.1881620288095
2015-12-13 00:00:00,863,3,34.7624565469293,21.6777725589137,22.0533325987225
2015-12-14 00:00:00,610,0,0,21.6777725589137,20.9403665441871
2015-12-15 00:00:00,699,0,0,15.6585109216745,20.576862363889
2015-12-16 00:00:00,792,2,25.2525252525252,17.3863152810578,20.8748394155366
2015-12-17 00:00:00,881,2,22.7014755959137,15.8780370085704,21.6315552687337
2015-12-18 00:00:00,947,2,21.1193241816261,17.3095434439033,21.8814001347334
2015-12-19 00:00:00,613,3,48.9396411092985,21.8250603837561,22.7661742859317
2015-12-20 00:00:00,860,5,58.13953488372091,25.1646430032978,24.3308851725
2015-12-21 00:00:00,633,6,94.78672985781989,38.7056044115577,26.9311587180962
2015-12-22 00:00:00,719,3,41.7246175243393,44.6662640578919,27.9279682699319
2015-12-23 00:00:00,757,3,39.6301188903566,46.7202060061536,28.7087237186272
2015-12-24 00:00:00,769,4,52.0156046814044,50.90793873265221,29.0575356567609
2015-12-25 00:00:00,453,1,22.0750551876379,51.0444717335111,28.4775813559979
2015-12-26 00:00:00,479,1,20.8768267223382,47.0354982496596,28.1988167106801
2015-12-27 00:00:00,679,0,0,38.729850409128,25.9736275696031
2015-12-28 00:00:00,490,0,0,25.188889000868,25.9736275696031
2015-12-29 00:00:00,678,5,73.7463126843657,29.7634168808718,28.4318379924153
2015-12-30 00:00:00,746,5,67.024128686327,33.6768468517247,29.602711394134
2015-12-31 00:00:00,719,3,41.7246175243393,32.2067058292868,30.0329171848108
2016-01-01 00:00:00,569,2,35.1493848857644,34.0744672147335,29.8818120249183
2016-01-02 00:00:00,522,2,38.3141762452107,36.5655171465724,30.7985908727316
2016-01-03 00:00:00,752,3,39.8936170212765,42.2646052924691,31.3664733448694
2016-01-04 00:00:00,667,1,14.9925037481259,44.4063915422014,31.8662234698069
2016-01-05 00:00:00,755,4,52.9801324503311,41.43979436591069,32.0943578348372
2016-01-06 00:00:00,775,1,12.9032258064516,33.7082368116428,32.5244653617189
2016-01-07 00:00:00,920,5,54.3478260869565,35.5115523205881,32.931565182595
